station_id,date,avg_temp
ST065,2027-07-22,13.125
ST011,2028-07-05,18.119999999999997
ST081,2027-07-25,17.88
ST006,2026-06-20,1.67
ST019,2027-03-12,20.53
ST100,2026-07-12,25.875
ST093,2025-02-03,20.95
ST092,2024-11-11,6.35
ST069,2025-04-24,26.43
ST038,2027-04-01,12.11
ST012,2025-07-12,18.61
ST094,2027-03-18,11.38
ST067,2027-10-06,18.67
ST054,2029-01-24,17.87
ST092,2024-02-19,5.22
ST009,2025-05-31,-2.09
ST086,2027-04-06,28.61
ST023,2028-09-15,7.8
ST005,2029-04-03,16.88
ST024,2024-07-11,18.35
ST099,2027-03-28,11.4
ST028,2028-09-26,26.32
ST082,2029-01-18,30.67
ST035,2026-02-25,24.9
ST076,2025-06-12,4.69
ST027,2027-10-29,6.57
ST066,2024-11-27,-6.7
ST058,2024-07-21,22.23
ST070,2029-05-21,-5.57
ST100,2026-12-10,4.58
ST036,2024-05-09,3.03
ST023,2025-04-30,9.365
ST024,2024-02-27,6.89
ST093,2029-07-04,12.72
ST096,2028-06-01,10.565
ST078,2025-03-01,18.59
ST061,2028-10-26,11.81
ST072,2028-10-10,13.05
ST052,2025-04-24,23.8
ST098,2027-01-19,-2.4199999999999995
ST044,2028-02-12,19.57
ST021,2026-08-26,13.603333333333333
ST009,2027-08-26,25.46
ST010,2025-06-01,25.0
ST040,2026-11-01,19.7
ST032,2025-09-21,12.21
ST053,2024-09-11,4.88
ST049,2024-10-05,16.099999999999998
ST080,2026-02-13,25.98
ST055,2026-03-06,33.83
ST054,2025-11-24,6.38
ST086,2029-02-14,5.7
ST086,2027-04-15,19.93
ST002,2024-01-31,12.65
ST057,2024-03-03,24.03
ST050,2029-04-06,14.16
ST055,2027-08-01,25.46
ST043,2026-11-16,17.91
ST005,2025-07-17,28.8
ST084,2028-09-29,19.15
ST083,2028-09-10,5.76
ST049,2028-05-02,9.81
ST025,2025-07-16,17.5
ST077,2028-04-06,21.96
ST070,2028-06-02,4.04
ST053,2026-04-21,5.87
ST099,2024-11-02,18.54
ST074,2026-08-18,14.55
ST008,2025-05-12,9.06
ST054,2029-01-25,23.69
ST054,2029-06-21,29.5
ST007,2025-09-30,38.38
ST030,2028-03-04,-0.41
ST094,2029-03-18,25.07
ST020,2027-10-05,14.1
ST016,2025-09-08,28.09
ST073,2028-07-02,25.88
ST087,2025-09-17,-3.83
ST055,2029-02-20,17.37
ST038,2025-06-28,6.27
ST083,2026-06-27,22.34
ST021,2029-04-07,10.35
ST057,2027-02-02,-3.11
ST058,2025-10-20,21.39
ST069,2027-05-05,13.96
ST029,2028-06-26,13.685000000000002
ST021,2026-07-02,-2.93
ST024,2029-05-15,8.809999999999999
ST025,2026-04-22,15.09
ST058,2024-06-09,18.37
ST001,2025-04-30,29.03
ST069,2025-07-21,32.55
ST084,2026-03-25,10.22
ST047,2024-01-04,10.925
ST005,2024-05-18,24.43
ST043,2026-10-14,17.15
ST024,2027-06-03,16.61
ST050,2029-06-03,19.419999999999998
ST062,2029-03-28,11.64
ST055,2025-11-12,6.48
ST003,2024-01-05,19.51
ST047,2027-10-07,11.3
ST094,2024-10-03,35.64
ST049,2029-09-12,-6.16
ST055,2029-08-11,32.02
ST065,2025-08-25,18.15
ST007,2029-05-04,30.12
ST052,2027-03-10,12.28
ST013,2025-12-13,22.66
ST021,2028-02-20,23.09
ST007,2024-05-17,3.55
ST049,2025-07-08,34.589999999999996
ST100,2024-09-22,11.47
ST011,2026-08-22,18.37
ST032,2028-09-12,18.663333333333338
ST075,2028-09-19,12.68
ST097,2025-11-03,16.4
ST023,2029-04-15,7.02
ST060,2028-05-31,25.65
ST070,2026-03-03,26.04
ST089,2025-09-18,12.15
ST095,2027-04-28,12.19
ST080,2026-11-21,9.8
ST066,2024-07-24,15.01
ST058,2028-10-19,16.995
ST003,2027-12-26,22.755
ST031,2029-02-08,17.71
ST042,2027-06-19,7.56
ST004,2028-09-01,14.34
ST036,2025-07-01,23.42
ST014,2027-06-16,-1.64
ST040,2029-05-28,14.52
ST039,2027-03-28,3.6
ST045,2027-04-10,14.6
ST034,2027-02-05,25.17
ST053,2024-02-26,23.15
ST003,2027-10-18,28.73
ST020,2027-03-29,18.33
ST012,2028-06-26,33.85
ST054,2024-07-20,12.88
ST035,2025-11-26,31.11
ST060,2025-11-09,9.955000000000002
ST074,2028-02-03,15.77
ST089,2025-01-15,27.96
ST034,2024-01-05,19.97
ST004,2027-10-29,1.1
ST080,2025-03-18,6.95
ST091,2025-11-13,12.91
ST051,2025-02-13,13.82
ST051,2024-10-12,20.99
ST089,2028-11-12,14.73
ST059,2025-12-13,7.39
ST092,2024-09-26,31.42
ST031,2024-10-23,14.95
ST086,2029-05-28,13.87
ST097,2028-02-16,19.35
ST016,2027-10-11,14.66
ST091,2027-07-03,6.49
ST057,2029-07-01,19.08
ST079,2028-01-13,16.33
ST044,2028-03-07,10.86
ST071,2026-02-03,11.67
ST010,2029-03-13,22.36
ST006,2028-09-28,16.42
ST076,2027-01-28,11.44
ST046,2027-07-08,9.67
ST044,2026-03-10,12.4
ST084,2027-07-02,13.74
ST073,2027-06-23,8.68
ST004,2026-08-14,10.69
ST075,2027-08-27,12.455
ST031,2024-02-01,18.98
ST026,2028-03-01,5.71
ST100,2026-01-03,16.28
ST008,2024-05-30,18.86
ST038,2026-04-25,-18.4
ST046,2026-11-19,13.1
ST021,2026-10-24,0.97
ST095,2028-01-08,10.14
ST062,2025-04-24,11.18
ST086,2026-10-20,2.52
ST003,2024-06-11,14.49
ST046,2024-05-07,34.35
ST054,2028-03-21,12.025
ST024,2026-07-26,5.15
ST062,2028-07-28,17.82
ST034,2028-10-01,21.6
ST056,2028-09-15,22.145
ST071,2026-04-26,8.2
ST093,2029-08-11,19.57
ST074,2024-04-22,14.91
ST039,2028-06-22,12.395
ST034,2024-07-14,12.96
ST082,2026-07-10,30.2
ST041,2029-03-17,22.95
ST090,2025-03-11,25.0
ST054,2028-09-15,10.855
ST088,2028-01-14,14.43
ST059,2026-01-21,6.59
ST079,2024-02-01,8.49
ST025,2026-04-13,25.62
ST056,2028-02-21,1.365
ST097,2026-02-07,22.01
ST037,2026-03-02,13.66
ST037,2024-12-23,12.49
ST061,2024-11-16,6.58
ST004,2028-12-13,16.27
ST037,2025-03-06,26.049999999999997
ST041,2024-04-16,18.67
ST014,2027-08-06,13.79
ST039,2024-12-08,17.315
ST093,2025-12-13,16.71
ST089,2025-07-01,15.272499999999999
ST077,2026-09-30,14.9
ST066,2025-05-24,-1.87
ST008,2025-07-31,16.82
ST086,2028-06-13,19.97
ST006,2029-02-08,18.06
ST066,2028-11-08,13.754999999999999
ST097,2027-06-09,5.77
ST006,2025-05-02,7.36
ST018,2028-10-27,-1.99
ST050,2028-08-03,7.93
ST018,2024-11-21,13.78
ST022,2025-01-08,18.24
ST051,2025-05-18,18.913333333333334
ST084,2026-09-15,5.965
ST046,2025-06-29,7.38
ST060,2024-09-17,26.77
ST081,2024-09-08,29.46
ST064,2026-01-21,1.14
ST086,2029-07-05,16.29
ST094,2025-05-03,16.0
ST082,2027-09-26,15.41
ST055,2025-04-12,18.65
ST051,2029-05-24,14.11
ST047,2028-01-22,1.67
ST029,2026-11-10,11.16
ST047,2024-07-08,24.155
ST003,2028-06-16,25.575
ST003,2025-12-25,24.79
ST011,2025-05-01,23.2
ST090,2026-03-29,20.585
ST003,2028-11-20,20.94
ST058,2024-12-17,20.93
ST082,2028-01-30,23.28
ST076,2024-06-29,14.9
ST100,2029-05-05,11.37
ST072,2025-04-10,16.14
ST063,2026-06-05,10.795
ST013,2029-07-19,15.59
ST040,2026-10-21,4.27
ST098,2028-06-16,4.17
ST002,2027-03-15,5.3
ST032,2024-02-02,13.08
ST014,2025-11-30,6.22
ST068,2029-03-21,9.54
ST052,2027-05-16,1.68
ST040,2028-10-24,18.64
ST020,2026-02-03,12.69
ST089,2026-12-20,9.91
ST096,2028-12-27,3.37
ST052,2024-02-28,4.81
ST096,2024-06-04,22.97
ST088,2027-10-23,30.56
ST021,2027-04-19,11.725000000000001
ST089,2027-11-06,19.39
ST051,2027-05-10,10.16
ST001,2024-12-20,19.17
ST058,2026-02-07,17.165
ST025,2026-10-21,-1.73
ST066,2026-03-27,6.91
ST037,2028-02-17,7.27
ST062,2026-05-24,10.735
ST035,2027-06-02,15.48
ST089,2028-06-08,7.99
ST020,2029-07-02,18.21
ST046,2028-03-24,-11.35
ST019,2026-06-03,29.16
ST074,2029-05-08,9.575
ST021,2024-07-03,20.69
ST043,2025-12-23,17.33
ST011,2024-02-29,20.23
ST091,2026-12-13,-12.39
ST028,2026-04-27,18.46
ST081,2025-04-03,7.81
ST097,2024-06-27,21.26
ST020,2028-01-02,16.13
ST058,2025-03-18,8.58
ST018,2029-07-27,10.46
ST071,2026-04-04,26.52
ST017,2029-05-02,13.72
ST084,2024-06-12,-1.21
ST020,2027-05-15,21.19
ST063,2029-01-09,25.61
ST063,2024-08-06,26.21
ST051,2028-10-31,3.83
ST041,2024-12-24,14.25
ST059,2027-12-01,21.21
ST058,2029-01-10,3.23
ST088,2026-02-27,26.47
ST016,2026-01-19,25.55
ST065,2024-08-14,26.32
ST050,2028-05-04,19.74
ST099,2027-04-03,11.445
ST028,2026-01-16,22.1
ST039,2028-12-12,17.38
ST042,2026-09-15,12.36
ST043,2025-11-19,18.89
ST009,2025-06-22,17.58
ST011,2027-10-29,6.32
ST012,2026-05-22,16.405
ST009,2024-07-10,26.03
ST099,2027-05-11,12.28
ST024,2027-02-01,22.34
ST029,2027-03-22,-4.92
ST017,2025-05-24,22.81
ST027,2028-01-01,8.82
ST074,2027-03-21,17.16
ST067,2024-08-29,23.095
ST051,2028-01-05,4.71
ST096,2029-01-21,20.73
ST059,2026-12-17,10.19
ST028,2026-09-24,30.675
ST001,2025-10-27,20.71
ST063,2027-09-22,11.64
ST098,2028-10-18,32.55
ST082,2028-03-25,13.195
ST086,2028-10-28,13.93
ST029,2026-04-21,13.81
ST063,2025-03-20,17.393333333333334
ST065,2026-10-19,15.03
ST012,2026-09-15,12.9
ST056,2025-06-22,26.8
ST061,2026-10-19,18.43
ST100,2026-11-02,12.04
ST091,2025-05-02,17.87
ST093,2028-09-17,17.72
ST013,2026-04-16,9.08
ST100,2024-08-30,9.74
ST086,2026-04-09,13.14
ST005,2024-03-27,21.62
ST015,2028-06-18,5.31
ST099,2026-09-01,40.28
ST023,2028-06-23,5.55
ST061,2028-12-18,28.02
ST052,2028-04-21,9.955
ST097,2029-02-27,19.26
ST014,2028-04-08,-15.05
ST069,2028-05-06,7.67
ST044,2024-03-31,19.55
ST056,2024-12-26,21.53
ST083,2026-08-14,10.81
ST056,2024-01-06,15.29
ST072,2025-10-30,18.11
ST082,2028-06-07,12.99
ST025,2025-10-12,4.89
ST062,2024-04-02,10.39
ST004,2026-04-21,18.195
ST016,2028-11-07,4.22
ST089,2025-02-02,26.17
ST081,2027-03-17,21.55666666666667
ST003,2028-01-10,-3.94
ST011,2027-02-12,4.885
ST028,2028-11-25,22.81
ST035,2028-05-22,21.88
ST061,2024-01-26,15.3925
ST025,2027-04-16,10.82
ST063,2027-05-03,21.86
ST051,2029-01-28,4.35
ST025,2029-07-23,8.69
ST048,2025-07-25,15.12
ST013,2027-10-18,18.19
ST058,2025-01-17,24.56
ST076,2028-02-01,29.33
ST051,2027-12-16,-0.35
ST066,2024-06-03,11.58
ST013,2028-05-21,-4.08
ST034,2027-03-23,15.8925
ST098,2024-12-23,22.58
ST036,2026-12-17,7.97
ST061,2024-01-10,2.64
ST051,2024-12-03,12.31
ST016,2025-08-07,23.16
ST027,2027-05-23,21.13
ST046,2028-09-24,12.040000000000001
ST005,2024-09-28,24.4
ST002,2026-12-08,8.28
ST095,2027-08-28,15.34
ST097,2028-09-21,22.50333333333333
ST029,2025-11-27,14.92
ST072,2029-06-24,12.34
ST006,2028-03-23,30.06
ST012,2025-06-04,20.17
ST096,2025-06-02,23.12
ST082,2024-05-14,-4.87
ST098,2028-02-19,15.44
ST018,2027-05-19,33.34
ST064,2027-02-08,13.88
ST097,2027-07-07,5.33
ST068,2024-08-21,11.36
ST074,2025-06-04,2.56
ST097,2027-10-24,22.91
ST026,2028-09-30,14.26
ST044,2024-10-18,7.23
ST012,2025-04-22,19.99
ST044,2024-03-17,29.7
ST021,2026-11-19,12.83
ST065,2029-01-26,16.67
ST005,2026-03-10,29.145000000000003
ST067,2025-02-20,1.155
ST038,2027-10-28,8.43
ST092,2024-07-02,17.13
ST026,2029-05-31,14.339999999999998
ST043,2025-07-06,3.92
ST017,2027-01-18,13.91
ST042,2024-04-16,13.344999999999999
ST094,2026-11-25,10.58
ST025,2024-06-21,12.77
ST085,2025-09-28,22.25
ST081,2024-10-13,21.45
ST082,2026-05-19,17.03
ST037,2025-12-12,20.8
ST074,2028-12-06,5.95
ST012,2025-07-14,25.52
ST072,2026-07-04,27.45
ST034,2029-06-01,26.43
ST011,2027-07-01,29.5
ST007,2026-07-03,-9.83
ST071,2026-07-14,13.11
ST061,2026-03-13,4.05
ST026,2024-02-10,8.1
ST010,2027-05-29,12.69
ST004,2025-08-22,23.93
ST046,2028-05-04,16.04
ST063,2024-02-28,12.34
ST065,2027-02-27,17.03
ST020,2025-03-04,15.55
ST078,2027-05-22,13.83
ST002,2028-11-15,17.91
ST092,2029-02-08,17.14
ST067,2025-12-09,10.5625
ST021,2029-08-04,13.85
ST080,2029-04-19,43.7
ST087,2026-05-22,22.96
ST041,2025-03-15,14.63
ST047,2027-04-12,3.29
ST059,2026-03-29,9.82
ST039,2027-04-07,17.84
ST035,2024-02-19,10.805
ST002,2028-04-30,6.95
ST030,2026-04-26,17.89
ST074,2026-01-29,22.689999999999998
ST008,2024-09-14,22.06
ST095,2025-05-30,6.15
ST075,2024-04-20,14.15
ST100,2029-05-11,14.25
ST054,2025-09-28,22.74
ST044,2024-10-30,8.355
ST086,2028-10-11,11.2
ST014,2024-09-03,8.22
ST015,2028-11-23,19.3
ST045,2028-01-18,10.07
ST050,2027-08-02,17.78
ST025,2027-08-22,14.563333333333334
ST042,2025-08-24,7.04
ST096,2025-06-16,28.76
ST033,2027-09-17,14.76
ST045,2027-05-05,2.79
ST083,2027-06-24,-2.73
ST025,2029-08-07,17.84
ST065,2027-10-08,25.7
ST097,2028-11-19,9.75
ST060,2024-05-31,16.065
ST056,2025-08-12,19.845000000000002
ST065,2026-01-16,12.63
ST044,2029-07-31,23.725
ST021,2025-01-16,-9.36
ST010,2025-02-28,12.29
ST013,2028-05-15,28.34
ST046,2029-02-10,22.09
ST037,2025-06-05,22.41
ST040,2027-07-28,11.969999999999999
ST079,2025-03-12,4.09
ST068,2024-06-29,2.42
ST019,2028-11-28,7.1
ST082,2027-08-31,7.3100000000000005
ST033,2025-12-03,23.48
ST010,2024-10-30,5.9
ST085,2026-12-07,4.18
ST032,2027-08-26,10.21
ST007,2025-02-18,3.36
ST049,2028-09-30,15.83
ST052,2027-02-05,8.105
ST008,2025-03-11,14.373333333333333
ST030,2025-03-07,7.61
ST066,2028-08-06,14.55
ST084,2025-06-29,6.88
ST040,2028-04-02,27.77
ST001,2026-10-05,15.63
ST054,2027-08-19,16.68
ST022,2026-10-16,18.47
ST045,2029-05-23,26.7
ST075,2029-04-18,22.9
ST095,2029-02-14,-1.89
ST073,2028-11-28,14.63
ST012,2027-02-28,-6.08
ST078,2026-05-12,16.52
ST074,2028-08-08,18.473333333333333
ST037,2029-05-11,13.72
ST011,2029-04-23,24.27
ST048,2025-09-13,2.07
ST031,2027-12-06,12.805
ST001,2028-02-27,13.045000000000002
ST026,2024-03-10,-2.39
ST100,2025-09-16,4.47
ST067,2026-02-05,5.22
ST081,2026-08-30,-4.02
ST067,2025-04-16,-4.26
ST028,2025-05-26,6.395
ST023,2029-07-12,14.6
ST048,2026-02-16,25.1
ST091,2029-09-04,17.9
ST073,2024-02-10,15.59
ST002,2025-01-28,9.16
ST058,2028-05-21,13.415
ST058,2027-02-12,9.72
ST099,2025-11-03,12.84
ST017,2026-03-25,21.38
ST010,2026-06-28,24.134999999999998
ST068,2025-11-27,26.985
ST048,2025-06-02,25.28
ST085,2025-03-01,5.56
ST035,2026-11-27,6.81
ST079,2027-10-04,25.71
ST066,2024-06-24,9.445
ST035,2026-12-24,20.97
ST050,2026-07-03,19.43
ST028,2029-08-29,26.07
ST018,2028-02-28,20.16
ST040,2029-03-01,29.75
ST075,2027-08-07,8.12
ST051,2026-04-25,14.12
ST059,2025-05-05,11.85
ST076,2028-12-31,18.12
ST093,2028-12-28,10.815000000000001
ST084,2025-03-10,13.9
ST022,2024-05-06,28.04
ST053,2024-02-13,32.25
ST010,2026-01-20,20.23
ST067,2024-11-18,13.61
ST046,2025-12-28,3.86
ST068,2024-01-23,29.25
ST086,2028-10-18,14.2
ST014,2029-02-07,12.09
ST093,2028-05-18,18.945
ST084,2027-07-07,7.199999999999999
ST080,2027-01-13,5.22
ST077,2027-07-15,17.08
ST062,2028-05-28,12.793333333333335
ST031,2029-01-10,5.59
ST007,2026-01-09,28.21
ST048,2026-10-18,25.85
ST049,2025-05-14,26.97
ST010,2026-12-14,14.94
ST017,2024-03-22,6.08
ST031,2025-10-17,2.72
ST007,2027-09-27,8.4
ST040,2025-04-01,16.82
ST066,2024-02-28,14.38
ST005,2028-01-10,16.39
ST006,2028-09-23,15.38
ST002,2027-12-23,17.07
ST055,2024-10-19,10.54
ST005,2029-03-11,20.71
ST080,2027-09-20,7.95
ST055,2025-07-18,21.15
ST015,2028-02-26,36.474999999999994
ST093,2027-03-20,3.57
ST049,2025-11-16,18.68
ST051,2027-11-04,14.56
ST002,2024-08-30,10.47
ST062,2027-09-22,27.195
ST078,2027-03-26,8.77
ST058,2028-05-18,6.234999999999999
ST084,2028-10-28,25.5
ST079,2028-10-14,5.32
ST071,2027-04-22,21.09
ST094,2026-05-07,24.075
ST011,2026-03-03,17.576666666666668
ST057,2026-04-14,22.51
ST025,2026-06-10,20.8175
ST031,2026-06-30,17.43
ST067,2028-02-09,15.625
ST073,2029-01-27,12.37
ST026,2028-07-27,19.715
ST074,2025-05-05,4.23
ST071,2026-04-20,4.115
ST015,2025-09-06,14.23
ST033,2026-01-11,31.54
ST053,2024-02-05,23.37
ST056,2024-11-05,7.29
ST030,2027-02-27,7.99
ST044,2026-06-26,9.15
ST032,2028-05-22,14.11
ST022,2029-05-15,23.759999999999998
ST041,2024-11-19,8.67
ST055,2025-04-01,14.65
ST088,2025-10-17,33.01
ST030,2024-11-05,6.5
ST028,2029-04-01,22.47
ST046,2027-12-23,20.15
ST008,2028-12-07,14.015
ST075,2025-11-20,37.03
ST007,2026-10-22,22.62
ST022,2025-12-21,13.91
ST041,2029-08-11,11.489999999999998
ST049,2026-12-31,21.08
ST024,2027-08-20,12.133333333333333
ST022,2029-04-01,8.81
ST075,2024-04-15,14.75
ST086,2024-10-26,23.465
ST085,2027-05-17,17.11
ST005,2028-07-10,20.705
ST056,2028-09-12,31.8
ST053,2028-10-04,23.095
ST025,2028-10-13,26.479999999999997
ST096,2027-09-12,8.82
ST004,2024-06-22,13.05
ST046,2029-02-11,13.44
ST070,2026-11-20,17.96
ST093,2027-05-14,10.55
ST084,2029-08-04,6.58
ST082,2025-06-29,-4.14
ST055,2024-06-13,22.81
ST051,2028-02-19,21.83
ST051,2024-06-29,20.53
ST012,2027-02-02,-1.38
ST084,2028-06-29,13.77
ST072,2029-07-02,0.75
ST001,2027-02-02,43.51
ST053,2027-03-01,22.82
ST050,2029-09-07,35.59
ST063,2024-10-27,16.44
ST088,2026-05-08,18.405
ST003,2026-04-20,19.89
ST098,2029-06-12,13.36
ST050,2025-03-02,14.68
ST003,2028-10-17,-4.67
ST033,2029-06-25,28.57
ST090,2024-06-13,18.26
ST090,2024-10-19,6.56
ST098,2026-07-31,-4.68
ST066,2028-04-04,19.69
ST011,2028-02-26,0.83
ST072,2026-08-12,4.39
ST065,2028-03-26,18.2
ST075,2026-12-03,4.81
ST047,2028-12-26,20.49
ST014,2026-01-21,14.8
ST013,2027-02-04,15.17
ST058,2025-04-06,9.46
ST067,2027-09-03,4.82
ST027,2029-04-12,17.09
ST021,2026-05-14,27.93
ST021,2027-10-10,17.525
ST100,2026-03-16,26.95
ST043,2026-05-12,9.15
ST061,2025-10-27,16.98
ST002,2028-02-25,15.08
ST071,2024-06-04,25.855
ST006,2024-09-13,7.69
ST017,2027-01-24,31.549999999999997
ST060,2026-09-26,-4.03
ST021,2027-01-09,9.87
ST077,2025-04-22,12.32
ST080,2024-12-03,10.96
ST025,2029-06-27,-3.12
ST033,2025-12-11,20.16
ST026,2028-01-23,15.87
ST088,2029-03-12,15.53
ST072,2024-06-26,21.97
ST040,2025-05-03,16.37
ST006,2026-12-06,17.5
ST053,2026-01-05,4.47
ST073,2029-01-20,18.55
ST008,2029-05-04,16.57
ST096,2026-10-28,19.380000000000003
ST067,2027-10-25,24.1
ST026,2025-09-14,8.98
ST055,2027-08-07,-0.08
ST009,2026-08-01,25.66
ST004,2027-02-27,21.91
ST048,2027-12-22,30.28
ST090,2027-07-30,5.56
ST011,2027-12-20,16.04
ST016,2027-08-20,14.46
ST007,2028-10-26,15.4
ST029,2025-09-06,8.48
ST054,2025-11-26,21.78
ST040,2028-01-07,15.51
ST100,2027-12-09,20.4
ST099,2026-09-08,20.245
ST054,2024-12-20,17.89
ST055,2029-01-08,28.195
ST047,2024-06-03,14.13
ST071,2024-12-01,31.96
ST079,2027-01-12,4.77
ST052,2025-11-08,8.7
ST038,2027-08-10,21.08
ST085,2025-09-25,7.17
ST019,2024-04-05,17.42
ST076,2026-09-04,7.1
ST038,2024-12-10,12.08
ST053,2028-08-04,18.06
ST042,2026-01-14,7.12
ST030,2024-04-11,17.83
ST014,2024-08-16,23.29
ST028,2029-02-19,19.96
ST068,2027-09-23,15.01
ST028,2028-07-06,14.44
ST054,2027-08-01,14.5
ST083,2024-04-21,28.75
ST018,2027-12-23,27.71
ST061,2026-07-13,32.16
ST063,2028-07-13,18.07
ST077,2028-03-31,13.97
ST051,2029-06-17,-2.2
ST098,2026-11-28,22.355
ST028,2026-12-14,19.435
ST043,2029-06-11,16.18
ST044,2027-02-02,19.0
ST028,2028-04-18,12.82
ST075,2028-05-07,12.08
ST029,2024-03-25,5.37
ST016,2028-09-23,12.13
ST082,2025-01-05,17.47
ST017,2027-04-25,18.06
ST031,2028-10-08,7.08
ST087,2024-07-11,23.525
ST032,2026-02-07,23.59
ST040,2024-06-17,20.16
ST006,2024-02-29,23.44
ST098,2026-06-11,11.77
ST054,2025-03-29,20.96
ST070,2028-05-05,25.97
ST009,2029-03-08,16.23
ST055,2026-02-03,25.54
ST009,2025-12-23,3.96
ST087,2025-11-15,20.19
ST018,2028-05-06,18.44
ST034,2027-03-22,20.17
ST023,2028-04-08,1.03
ST031,2024-10-19,21.2
ST012,2027-02-23,18.575000000000003
ST060,2024-11-22,2.74
ST091,2028-01-05,3.2
ST025,2024-05-08,4.95
ST036,2025-11-21,16.54
ST066,2027-09-17,24.39
ST050,2024-09-18,30.44
ST097,2028-11-18,36.14
ST075,2024-11-10,11.46
ST054,2025-10-02,0.23
ST043,2027-07-29,9.09
ST031,2028-06-12,-3.633333333333334
ST014,2028-06-18,12.97
ST042,2026-05-24,7.455
ST094,2027-08-23,1.43
ST058,2027-08-11,1.02
ST095,2026-09-15,17.02
ST063,2024-06-15,2.23
ST088,2026-10-06,25.38
ST062,2027-09-18,21.71
ST071,2026-12-27,2.0149999999999997
ST030,2027-12-06,24.7
ST029,2024-09-28,-9.55
ST044,2025-03-31,18.12
ST082,2025-02-07,10.416666666666666
ST072,2024-05-01,10.205
ST098,2024-08-06,24.68
ST050,2025-07-10,15.61
ST034,2028-08-20,12.64
ST035,2026-06-22,11.13
ST033,2025-04-13,17.89
ST004,2028-10-04,8.12
ST066,2025-03-14,16.62
ST034,2029-04-04,11.020000000000001
ST056,2028-09-09,14.755
ST012,2027-03-05,19.36
ST047,2027-03-02,5.85
ST010,2029-01-03,9.140000000000002
ST014,2025-07-05,5.58
ST076,2024-05-12,33.19
ST002,2029-03-13,20.16
ST076,2027-05-01,22.185000000000002
ST071,2028-01-28,1.4249999999999998
ST021,2025-10-17,6.23
ST031,2026-09-22,17.94
ST028,2026-03-03,-4.029999999999999
ST033,2025-12-01,21.82
ST001,2027-01-17,12.84
ST039,2028-12-25,33.45
ST046,2027-11-10,7.82
ST045,2027-04-22,15.72
ST084,2029-01-31,17.165
ST045,2026-09-04,15.45
ST044,2026-06-02,13.77
ST025,2024-01-04,12.19
ST016,2027-07-25,15.57
ST098,2024-07-26,12.63
ST018,2025-06-17,-2.59
ST039,2026-09-24,16.45
ST016,2028-09-13,24.59
ST030,2025-02-02,10.43
ST067,2025-06-12,12.3
ST042,2024-07-05,17.38
ST020,2025-10-16,18.935
ST038,2029-03-27,12.37
ST072,2029-04-16,17.8
ST039,2025-01-23,13.58
ST010,2027-04-23,20.51
ST096,2028-07-13,2.83
ST095,2026-07-07,11.115
ST028,2028-05-14,8.004999999999999
ST050,2025-07-23,17.939999999999998
ST062,2029-09-11,5.48
ST030,2024-11-20,10.37
ST013,2028-02-03,3.43
ST084,2027-12-20,35.05
ST080,2028-05-19,6.31
ST047,2029-07-03,16.48
ST081,2027-05-23,4.21
ST056,2029-04-09,-2.185
ST094,2025-09-09,-5.49
ST086,2027-05-15,36.465
ST071,2026-08-29,18.2
ST011,2027-12-23,17.725
ST025,2028-10-11,13.226666666666667
ST031,2024-08-25,19.84
ST012,2028-11-18,6.55
ST005,2029-05-24,37.56
ST062,2024-06-08,22.16
ST009,2025-06-28,34.02
ST076,2027-02-15,9.22
ST042,2026-09-19,21.48
ST059,2028-09-16,21.9
ST053,2025-04-08,41.92
ST015,2028-12-06,8.72
ST073,2024-07-10,33.15
ST094,2025-02-13,7.45
ST031,2029-02-28,7.35
ST022,2029-01-06,38.64
ST031,2027-07-04,23.18
ST063,2027-05-17,3.9
ST036,2027-03-05,15.91
ST070,2028-10-09,6.32
ST032,2026-01-06,15.445
ST084,2029-04-29,14.27
ST016,2025-03-05,14.545
ST074,2024-01-20,25.5
ST027,2025-12-23,21.88
ST086,2025-11-24,15.32
ST001,2024-04-06,15.21
ST071,2024-04-03,24.455
ST072,2026-11-20,21.5
ST077,2029-08-27,19.51
ST045,2028-10-23,8.13
ST001,2025-06-12,12.629999999999999
ST097,2028-08-14,8.97
ST078,2026-05-25,18.85
ST087,2029-01-25,14.83
ST091,2026-10-22,11.51
ST049,2025-06-18,21.21
ST074,2024-08-29,34.61
ST033,2024-12-23,2.13
ST017,2025-01-27,16.67
ST073,2027-04-13,12.504999999999999
ST087,2026-06-01,14.27
ST005,2027-10-10,23.63
ST068,2027-12-20,16.375
ST056,2026-11-07,19.674999999999997
ST012,2025-04-16,31.17
ST004,2026-04-11,13.18
ST013,2028-12-29,14.35
ST024,2025-01-22,29.56
ST065,2027-08-25,34.69
ST016,2026-08-16,28.47
ST035,2025-11-19,12.215
ST054,2026-07-02,20.2
ST042,2024-03-06,-3.11
ST021,2029-03-15,5.4
ST077,2029-03-14,9.55
ST047,2024-10-23,7.54
ST033,2024-10-25,9.18
ST065,2026-11-28,32.43
ST066,2028-07-23,14.82
ST039,2028-11-03,15.28
ST017,2028-12-24,14.58
ST088,2025-02-17,21.97
ST084,2024-01-22,12.955
ST070,2029-01-05,32.46
ST045,2028-02-24,11.93
ST058,2026-10-16,22.13
ST035,2024-02-01,12.969999999999999
ST013,2028-06-14,25.54
ST042,2026-10-11,16.15
ST051,2027-12-05,8.18
ST075,2024-08-15,17.42
ST020,2028-09-20,12.59
ST098,2028-04-01,43.25
ST057,2029-01-06,17.44
ST091,2026-09-13,28.11
